Designator,Mid X,Mid Y,Rotation,Layer
C1,49.0,-71.8,0.0,bottom
C2,50.0,-90.0,0.0,bottom
C3,49.0,-78.9,0.0,bottom
C4,50.0,-98.0,0.0,bottom
H1,50.0,-42.0,0.0,top
H2,50.0,-107.0,0.0,top
J1,39.0,-99.0,0.0,top
J2,50.0,-50.0,0.0,bottom
J3,41.54,-75.0,270.0,top
J4,39.0,-89.675,90.0,top
J5,38.175,-25.35,90.0,top
J6,41.54,-95.0,270.0,top
J7,39.0,-78.5,0.0,top
J8,39.0,-110.2,90.0,top
R1,47.1,-31.5,0.0,bottom
U1,50.0,-94.0,270.0,top
U2,49.0,-76.0,270.0,top
